"id_plot" "C_stock" "BS" "pH" "CN" "P" "Decomp" "Biomass" "Cover" "Veg_div" "GLI" "LAI" "P_germ" "Seed_biom" "Arth_div" "Herbivory" "Predation" "Fit_spider" "Spider_diet" "Bird_smi" "Breed_succ" "Bird_div" "Egg_vol" "Egg_bact" "Egg_IgY"
1 0.0688248563315788 0.15692954111722 -1.1418484927406 0.24375475710046 0.22998696038299 0.422848197693615 0.353816134258875 -0.328436421986458 -0.116970038023367 -0.377762172774604 1.32394643151115 1.84713497956294 0.239238701490826 0.773379630028972 0.78308768252221 -0.913372531079156 1.60970645963219 -0.113104848430971 0.396546144562881 -0.356996894473144 -0.472340783762291 0.567490082381917 -0.719182788271556 -0.325969903745159
2 0.0851951356100552 -0.898613241430742 0.152323984265805 -0.431173020935773 -0.420735639137621 0.388783404130263 -0.846824437737024 -0.398929131853738 -0.707390229950835 -0.610299105438596 -1.62559412967967 -1.0546665465848 -1.48102101614327 -0.678736903708025 -1.28309040428593 1.48046646521072 -0.549113547841458 -0.564303494351747 0.980249931601307 0.710489620184459 -0.109809013970595 0.0324038698298547 -0.388088660053761 -0.0407347045057393
3 -0.176094569216086 -0.519058265965003 0.0906967234559746 0.624548758668194 -0.358123155334951 -0.199035118401096 0.36162668161604 1.54353665115575 -0.707390229950835 -0.706985631232509 -1.01254166074479 -0.110539734249647 -0.23735716177178 -1.39488105909816 -1.52138443078772 -1.44533675247691 -0.944941472131009 -0.022886100351021 -0.608023620235721 -0.95915624411657 1.41860250656167 0.316382127815428 3.39633230547215 -0.149510470184271
4 -0.0406005282721698 -0.706611281569107 -0.433134993427569 1.15366244076607 -0.284329870853232 -0.832764856897004 -0.0451368141747256 -0.782722774464483 -1.00260032591457 -1.77277832188494 -0.0247424519901646 -0.582603140417222 0.431410575714258 -0.986860396980664 -0.897166288268738 0.150555911716344 -1.09759603983183 2.2409750433296 -0.627681961579278 -0.320882971458496 0.90422927192957 1.13161877207406 0.157041275871115 -0.430489032527622
5 1.31580199318732 -0.618202291401946 -1.5732393184094 0.611160939715364 -0.2999829918039 -1.18060783865141 0.193454834894944 -0.26838707654396 -0.707390229950835 -1.21200800210934 0.223158236147206 -1.36011933881087 0.888579113367573 1.31833522765795 -0.471797913824485 0.150555911716344 0.258651576726174 -0.726592335374635 0.60298460998851 -0.65294536237126 -0.366828336107873 -1.0398707173655 -0.153389635513154 -0.186423369680112
6 0.25151129296653 -0.013603711216529 0.0290694626461446 2.27391192375467 -0.29551067153228 -0.345721323601343 0.877729795981761 -1.62341361065945 -0.707390229950835 -1.91433580827733 -0.13768624650364 -0.999129675270964 0 -0.664878473216227 -0.178215920016508 -0.381408309681406 -1.66744797956208 -0.0995170857079666 -1.01789877377808 -1.44075666537415 0.0412701422165936 0 0 0
7 1.57597521711955 0.106330703811303 -0.833712188691456 1.480259512102 -0.241842828272849 0.388119130906913 -0.63232079315359 0.00640394988312121 -0.116970038023367 0.594172031710722 1.61686319374341 1.02796612768392 -0.73527394860813 1.25660816256712 0.284222802011663 0.94850224381297 -0.7930540128106 -0.587487614497874 -0.283915579687489 -0.339062104559239 -0.0895579444605033 0.0788811500850669 -0.439979871972841 0.0203919180792504
8 -1.5120402904414 -0.850444794630451 0.953478374793575 -0.164258454687638 -0.420735639137621 0.0272388243328325 -0.192905817689674 -0.516416981632538 -0.707390229950835 -0.0419787491116258 0.559823133346568 0.278218364947179 -1.00772525862841 -0.820135316718202 -1.1326873351377 -0.647390420380281 -1.85166357777103 1.55765360744376 -1.24125398122833 -1.20345056231714 4.63237802336684 -2.88166150195455 -0.457165731151562 -1.12653394824446
9 -0.0655089944256262 0.76969975631417 -0.58720314545214 1.11598708230053 1.08643629239809 -0.382371700127535 0.0132551817787108 1.23023571841228 -1.2978104218783 0.0470333380466397 0.294865324064417 -0.138308169906563 0.0359163519629472 0.190596577055272 -0.049143528485364 -0.115426198982531 -1.26942831704279 -1.34646249507108 1.03878058361944 0.779296661598024 -0.764172368359675 0.830134486597017 -0.0277060575317023 1.75172004915289
10 0.898756096112612 0.0867480002881787 0.306392136290372 0.287470458363472 -0.378248596557238 -0.215891923940587 -0.836728989198393 0.251170303588954 -0.707390229950835 -0.551976810318012 -0.521508588175035 -1.17962450704092 -1.0617358148861 -0.788249137452487 -1.4692983047764 1.21448435451185 -0.707904982585522 0.339877191347199 -0.971337741523847 0 2.68123352809575 0.582842126071034 0.223669185154714 0.93899746715894
11 0.420899464547946 -0.264790882749641 -1.01859397112094 0.0916115817370807 -0.317872272890377 -1.30113110405591 -0.781044770843081 0.144125818234936 0.473450153904102 0.676756354732347 0.119036851386793 1.77771389042065 -0.162053878027495 -0.0414796667999345 -0.614330629272752 2.8103770187051 -0.770040761398417 0.432613671931706 -0.540641832125152 -0.569184517923214 -0.723914504641781 0 0 0
12 2.74201659704282 1.66138770646288 -1.63486657921923 2.54320064353481 -0.0495330565932177 -1.2868606263611 -0.216773822279702 -1.30750183680979 -1.00260032591457 -0.0644696213554482 0.894522798928593 -1.22127716052629 -1.06325641888184 -0.818468976621529 -0.808192344205234 -1.17935464177803 -0.896613644165425 0.47898191222396 0.635553035316391 0.919256439018797 -0.352614238246942 0.403262981468188 -0.597817555502439 -0.626848603275388
13 -0.696700995868351 -0.123665586233525 0.583714809934603 1.02015583742656 -0.326816913433616 -1.65535466221739 -0.204072266208683 0.214618528102216 0.178240057940368 -0.217118846990985 -0.142498234319844 0.819702860257044 -1.02918202358135 2.51058010276015 -0.306203582894349 1.48046646521072 -1.06461037947436 -0.239725812305972 0.391927967387987 1.26861832755969 -0.592725993776956 -0.968168988854699 -0.51976533671571 -1.2041201895504
14 0.0216107123945638 0.382359341842557 -0.772084927881626 1.68364066745087 -0.311163792482948 -0.623991534495652 -0.64607846505256 0.362131050602265 0.473450153904102 -0.577463978502544 -0.230182001697714 -0.096655516421189 -0.373726503060163 -0.653522033095661 -1.22449351252319 -0.381408309681406 -1.60081913737823 -0.0501615358170525 0 0 2.48986101216339 0 0 0
